category,aspect_ratio,method,pipeline,mean_mse,median_mse,std_mse,mean_psnr,median_psnr,mean_ssim,median_ssim,std_ssim,n
abstract_texture,very_wide,simple_resize,instagram_high_quality,0.7975664303626543,0.8789451316550926,0.1749896674437391,49.19042187421771,48.69118595877386,0.9964261797867402,0.9962723577298556,0.0007138889979011928,3
abstract_texture,very_wide,simple_resize,instagram_landscape,1.7731347053433641,1.921339156539352,0.6095706210112789,45.84080171075339,45.29476327181356,0.9948439259404817,0.9941863352801886,0.0013754277196184768,3
abstract_texture,very_wide,simple_resize,instagram_low_quality,1.4902098403742283,1.6514301215277778,0.30531322035385405,46.46536451711702,45.95220159151073,0.9945729576069376,0.9940194207819903,0.0014586440205064215,3
abstract_texture,very_wide,simple_resize,instagram_square,1.2782734133873457,1.3854940682870371,0.35304122422327977,47.188560597805605,46.7147569008977,0.9951864909576353,0.9947420783387918,0.001275159398690947,3
abstract_texture,very_wide,simple_resize,instagram_standard,1.2782734133873457,1.3854940682870371,0.35304122422327977,47.188560597805605,46.7147569008977,0.9951864909576353,0.9947420783387918,0.001275159398690947,3
abstract_texture,very_wide,simple_resize,preprocessing_only,0.11887731481481477,0.1445316116898148,0.05454931257220362,57.78848423169804,56.53117515291097,0.9991433524877067,0.9991648151510966,0.000381130223884637,3
abstract_texture,wide,padding_resize,instagram_high_quality,3483.2699475594422,1710.1386336162552,4355.255408397528,16.036155846517797,15.80049042654654,0.7561803491391013,0.8006361587291034,0.2322223024176189,3
abstract_texture,wide,padding_resize,instagram_landscape,3473.518324617055,1697.6265972222222,4348.278059406432,16.049712408201426,15.832381900361645,0.7554327561949113,0.7994229424566369,0.23249073604833498,3
abstract_texture,wide,padding_resize,instagram_low_quality,3482.4293869312983,1710.2714928412208,4353.235893182656,16.03406393235178,15.800153039939858,0.7550954454343306,0.7991392759539193,0.2321511011625632,3
abstract_texture,wide,padding_resize,instagram_square,3483.106626586077,1709.6865387088478,4355.0545061654,16.03516886997532,15.801638685974048,0.7554746791402009,0.7996025659436552,0.23224143184272875,3
abstract_texture,wide,padding_resize,instagram_standard,3483.106626586077,1709.6865387088478,4355.0545061654,16.03516886997532,15.801638685974048,0.7554746791402009,0.7996025659436552,0.23224143184272875,3
abstract_texture,wide,padding_resize,preprocessing_only,0.14935063728852302,0.1682915380658436,0.07017764386803318,56.7989423798109,55.870180812777086,0.9991974301818763,0.9991737325917028,0.00015537559961619466,3
abstract_texture,wide,simple_resize,instagram_high_quality,1.1032385259487885,1.29461612654321,0.39320301013846637,47.92892949289058,47.009393483102784,0.9964287490104683,0.9962534087125636,0.0008235483333591563,3
abstract_texture,wide,simple_resize,instagram_landscape,2.7539085362368545,3.415197830932785,1.327317171496604,44.195324479212275,42.79664494901905,0.9941356568661468,0.9932072746825698,0.0019470197745122782,3
abstract_texture,wide,simple_resize,instagram_low_quality,2.0742086762688614,2.5183731995884773,0.8060883795557194,45.23822517866074,44.11960271906209,0.9941097715768111,0.9934711128038524,0.0017901058262666386,3
abstract_texture,wide,simple_resize,instagram_square,1.7322898805441242,2.106810485253772,0.6863251597952519,46.03330181087966,44.894548897639545,0.9948968726458117,0.9944778731074172,0.0015060151008257222,3
abstract_texture,wide,simple_resize,instagram_standard,1.7322898805441242,2.106810485253772,0.6863251597952519,46.03330181087966,44.894548897639545,0.9948968726458117,0.9944778731074172,0.0015060151008257222,3
abstract_texture,wide,simple_resize,preprocessing_only,0.0714965563557384,0.0762292095336076,0.031498078812097534,59.92306060648942,59.30958944534481,0.9996201534087641,0.9996042940162942,3.0181583291354064e-05,3
architecture,portrait,padding_resize,instagram_high_quality,3677.929580221511,3536.142464182289,548.430536525648,12.50613737056996,12.645506073091482,0.5663145392074015,0.5498818917364414,0.033408026922046405,3
architecture,portrait,padding_resize,instagram_landscape,3590.9507432810037,3447.5641697149827,529.7241585356389,12.609368184906744,12.755680023960169,0.5567752286890078,0.5400065975711491,0.037143262273078945,3
architecture,portrait,padding_resize,instagram_low_quality,3661.5041763196664,3526.5370736168265,544.965561340521,12.525503281652421,12.657319070322268,0.5646811675999156,0.5483839628531058,0.033761715548861385,3
architecture,portrait,padding_resize,instagram_square,3675.02749758675,3533.323424401768,548.2761765067228,12.509597471504064,12.648969682662932,0.5650984584196937,0.5488019998599132,0.03352152609644849,3
architecture,portrait,padding_resize,instagram_standard,3675.02749758675,3533.323424401768,548.2761765067228,12.509597471504064,12.648969682662932,0.5650984584196937,0.5488019998599132,0.03352152609644849,3
architecture,portrait,padding_resize,preprocessing_only,0.0,0.0,0.0,inf,inf,1.0,1.0,0.0,3
