Run,Method,Image,SSIM,MSE
5,Content-Aware Resize,complex_image_47.jpg,0.9962382509235416,1.330558295718371
5,Content-Aware Resize,complex_image_2.jpg,0.9971724539795944,1.0665268287955252
5,Content-Aware Resize,complex_image_3.jpg,0.994173882729545,1.3947729371140678
5,Content-Aware Resize,complex_image_49.jpg,0.9936791047074878,0.912980075850649
5,Content-Aware Resize,complex_image_1.jpg,0.9925015638851403,2.667938427436377
5,Content-Aware Resize,complex_image_48.jpg,0.9940751032417414,2.45001143902997
5,Content-Aware Resize,complex_image_4.jpg,0.9909384908631824,2.4208782580385697
5,Content-Aware Resize,complex_image_5.jpg,0.9946728465381767,1.306572024274532
5,Content-Aware Resize,complex_image_7.jpg,0.9922546662910586,2.1229476405946994
5,Content-Aware Resize,complex_image_6.jpg,0.9939122213802398,1.450841014466244
5,Content-Aware Resize,complex_image_15.jpg,0.9933510051363826,2.3814578295547153
5,Content-Aware Resize,complex_image_29.jpg,0.9954267129496442,0.9501363310941522
5,Content-Aware Resize,complex_image_28.jpg,0.9920581332604023,2.2840451360150085
5,Content-Aware Resize,complex_image_14.jpg,0.9954136609268901,1.435623254189944
5,Content-Aware Resize,complex_image_16.jpg,0.993270188925421,1.7775653537527318
5,Content-Aware Resize,complex_image_17.jpg,0.9987251378924149,0.3794783947324938
5,Content-Aware Resize,complex_image_13.jpg,0.9957841631832755,1.6377173155927047
5,Content-Aware Resize,complex_image_12.jpg,0.9947164402667908,1.4763521305728078
5,Content-Aware Resize,complex_image_38.jpg,0.986554062581355,3.109323568136932
5,Content-Aware Resize,complex_image_10.jpg,0.9964634190978194,1.1946528080011605
5,Content-Aware Resize,complex_image_11.jpg,0.9912013678906256,1.5066305373638003
5,Content-Aware Resize,complex_image_39.jpg,0.9956590931700517,1.7987178312302525
